college_url,nba_url,name,college_position,college,college_height,college_weight,Year,BAMScore,Year2,BAMScore2,college_G,college_GS,college_MP,college_FG,college_FGA,college_FG%,college_2P,college_2PA,college_2P%,college_3P,college_3PA,college_3P%,college_FT,college_FTA,college_FT%,college_ORB,college_DRB,college_TRB,college_AST,college_STL,college_BLK,college_TOV,college_PF,college_PTS,college_SOS,NBA_position,NBA_height,NBA_weight,NBA_G,NBA_GS,NBA_MP,NBA_FG,NBA_FGA,NBA_FG%,NBA_2P,NBA_2PA,NBA_2P%,NBA_3P,NBA_3PA,NBA_3P%,NBA_FT,NBA_FTA,NBA_FT%,NBA_ORB,NBA_DRB,NBA_TRB,NBA_AST,NBA_STL,NBA_BLK,NBA_TOV,NBA_PF,NBA_PTS
https://www.sports-reference.com/cbb/players/malik-milton-1.html,https://www.basketball-reference.com/players/m/miltosh01.html,Shake Milton,Guard,SMU,6-5,195,2018,2117,,,87,80,34.7,4.5,9.9,0.452,2.3,4.8,0.478,2.2,5.1,0.427,2.3,2.9,0.791,0.4,3.4,3.9,3.9,1.1,0.4,1.8,1.6,13.4,4.22,Shooting Guard,6-5,205,60,24,17.9,2.8,6.1,0.462,1.6,3.1,0.519,1.2,3,0.402,0.9,1.2,0.778,0.4,1.7,2.1,2,0.5,0.3,0.9,2,7.7
https://www.sports-reference.com/cbb/players/tyshawn-taylor-1.html,https://www.basketball-reference.com/players/t/tayloty01.html,Tyshawn Taylor,Guard,Kansas,6-3,185,2012,2150,,,146,126,27.7,3.8,7.9,0.477,3,5.7,0.518,0.8,2.2,0.37,2.5,3.5,0.708,0.3,1.9,2.2,3.9,1.2,0.2,2.6,2.1,10.8,8.42,Point Guard,6-3,185,61,3,8,1,2.9,0.354,0.9,2.5,0.353,0.1,0.4,0.36,0.6,0.9,0.684,0.1,0.5,0.5,0.9,0.4,0,0.9,0.9,2.9
https://www.sports-reference.com/cbb/players/gary-payton-2.html,https://www.basketball-reference.com/players/p/paytoga02.html,Gary Payton,Guard,Oregon State,6-3,175,2016,2103,,,63,62,35.3,5.8,12,0.485,5,9.4,0.535,0.8,2.6,0.302,2.3,3.5,0.652,2.2,5.4,7.7,4.1,2.8,0.8,2.1,2.7,14.7,7.11,Point Guard,6-3,190,61,23,12.6,1.5,3.6,0.414,1.1,2.3,0.507,0.3,1.3,0.256,0.2,0.4,0.455,0.7,1.6,2.3,1.4,0.8,0.2,0.6,1.6,3.5
https://www.sports-reference.com/cbb/players/devin-ebanks-1.html,https://www.basketball-reference.com/players/e/ebankde01.html,Devin Ebanks,Forward,West Virginia,6-9,215,2010,1980,,,69,65,32.1,4,8.6,0.463,3.9,7.6,0.51,0.1,1,0.114,3.1,4.2,0.736,2.8,5.2,7.9,2.6,0.9,0.7,2.1,1.7,11.2,9.3,Small Forward and Shooting Guard,6-9,215,63,15,11.3,1.3,3.4,0.385,1.2,2.8,0.418,0.1,0.6,0.222,0.8,1.1,0.722,0.8,1.1,1.9,0.4,0.3,0.2,0.6,0.9,3.6
https://www.sports-reference.com/cbb/players/jordan-mickey-1.html,https://www.basketball-reference.com/players/m/mickejo01.html,Jordan Mickey,Forward,LSU,6-8,235,2015,2112,,,65,65,33.8,5.6,10.8,0.518,5.6,10.6,0.527,0,0.2,0.071,2.9,4.3,0.669,2.7,6.1,8.8,1.2,0.8,3.4,2.8,2.4,14,6.12,Power Forward,6-8,235,64,4,7.5,1,2.2,0.449,0.9,1.9,0.496,0,0.3,0.118,0.4,0.7,0.605,0.6,1.4,2,0.3,0.1,0.4,0.4,0.8,2.4
https://www.sports-reference.com/cbb/players/brandon-paul-1.html,https://www.basketball-reference.com/players/p/paulbr01.html,Brandon Paul,Guard,Illinois,6-4,200,2013,2211,,,138,87,26.6,3.8,9.8,0.384,2.2,5.1,0.439,1.5,4.7,0.325,2.9,4,0.724,0.8,3,3.8,2.2,1.1,0.5,2.3,2.1,12,9.69,Shooting Guard,6-4,200,64,2,9,0.9,2,0.433,0.6,1.1,0.548,0.2,0.8,0.278,0.3,0.7,0.512,0.1,1,1.1,0.6,0.4,0.1,0.5,0.9,2.3
https://www.sports-reference.com/cbb/players/semaj-christon-1.html,https://www.basketball-reference.com/players/c/chrisse01.html,Semaj Christon,Guard,Xavier,6-3,190,2014,2093,,,64,63,34.8,5.7,12.3,0.462,5.3,11.1,0.476,0.4,1.2,0.338,4.4,6.6,0.67,0.3,2.5,2.8,4.4,1.4,0.2,3.1,2.4,16.2,6.55,Point Guard,6-3,190,64,1,15.2,1.2,3.5,0.345,1,2.5,0.406,0.2,1,0.19,0.3,0.5,0.548,0.3,1.1,1.4,2,0.4,0.1,0.7,1.2,2.9
https://www.sports-reference.com/cbb/players/jermaine-taylor-1.html,https://www.basketball-reference.com/players/t/tayloje02.html,Jermaine Taylor,Guard,UCF,6-4,205,2009,2153,,,122,60,25.8,5.8,12.5,0.466,3.8,7,0.536,2.1,5.5,0.376,2.5,3.3,0.764,1.5,2.3,3.9,1.4,0.9,0.4,2.2,1.7,16.2,0.56,Shooting Guard,6-4,210,65,12,12.1,2.1,4.8,0.441,1.8,3.8,0.484,0.3,1,0.284,0.8,1.1,0.73,0.7,0.9,1.7,0.7,0.4,0.1,1,0.8,5.4
https://www.sports-reference.com/cbb/players/cj-wilcox-1.html,https://www.basketball-reference.com/players/w/wilcocj01.html,C.J. Wilcox,Guard,Washington,6-5,195,2014,2181,,,131,83,28.5,4.9,11.3,0.433,2.6,5.4,0.481,2.3,5.9,0.389,2.3,2.7,0.84,0.8,2.5,3.4,1.6,0.9,0.7,1.4,1.9,14.4,6.67,Shooting Guard,6-5,195,66,0,5.7,0.8,2,0.37,0.5,1.2,0.397,0.3,0.9,0.333,0.2,0.2,0.813,0.1,0.4,0.5,0.5,0.2,0.1,0.3,0.5,2
https://www.sports-reference.com/cbb/players/alan-williams-2.html,https://www.basketball-reference.com/players/w/willial03.html,Alan Williams,Center,UCSB,6-8,265,2015,1883,,,112,102,27,5.7,11.6,0.492,5.7,11.5,0.493,0,0,,4.1,5.8,0.706,3.6,6.4,10,1,1,1.9,1.8,2.8,15.5,-0.03,Center and Power Forward,6-8,265,67,0,13,2.4,4.8,0.506,2.4,4.8,0.509,0,0,0,1.3,2.1,0.626,1.7,3.8,5.5,0.6,0.6,0.6,0.8,2.3,6.2
https://www.sports-reference.com/cbb/players/quincy-miller-1.html,https://www.basketball-reference.com/players/m/millequ01.html,Quincy Miller,Forward,Baylor,6-9,210,2012,2103,,,37,35,24.4,3.7,8.4,0.447,3.1,6.5,0.475,0.6,1.9,0.348,2.5,3.1,0.816,1.5,3.5,4.9,1.4,0.7,0.6,1.8,1.9,10.6,8.03,Power Forward,6-9,210,69,16,13.5,1.6,4.4,0.35,1.1,2.8,0.383,0.5,1.6,0.292,0.7,1,0.706,0.6,1.9,2.4,0.5,0.4,0.5,0.8,1.2,4.3
https://www.sports-reference.com/cbb/players/malachi-richardson-1.html,https://www.basketball-reference.com/players/r/richama01.html,Malachi Richardson,Guard,Syracuse,6-6,195,2016,2163,,,37,37,34.4,4.1,11.1,0.369,2,5.1,0.388,2.1,6.1,0.353,3.1,4.2,0.72,0.5,3.8,4.3,2.1,1.1,0.3,2.1,2.5,13.4,9.75,Shooting Guard,6-6,205,70,4,8.9,1,2.7,0.358,0.6,1.3,0.415,0.4,1.3,0.301,0.5,0.7,0.783,0.1,0.9,1,0.3,0.2,0,0.4,0.9,2.8
https://www.sports-reference.com/cbb/players/tony-bradley-1.html,https://www.basketball-reference.com/players/b/bradlto01.html,Tony Bradley,Forward,UNC,6-10,240,2017,1981,,,38,0,14.6,2.7,4.7,0.573,2.7,4.7,0.573,0,0,,1.7,2.8,0.619,2.6,2.6,5.1,0.6,0.3,0.6,0.7,1.8,7.1,11.76,Center,6-10,248,70,3,10.4,2,3.1,0.634,1.9,3,0.632,0,0.1,0.75,0.5,0.7,0.66,1.8,2.4,4.2,0.4,0.2,0.5,0.5,1.7,4.4
https://www.sports-reference.com/cbb/players/luke-harangody-1.html,https://www.basketball-reference.com/players/h/haranlu01.html,Luke Harangody,Forward,Notre Dame,6-8,246,2010,1940,,,129,108,29.2,7.3,15.3,0.476,6.9,14.3,0.486,0.3,1,0.326,4.4,5.6,0.782,3,6.5,9.5,1.6,0.8,0.7,1.8,2.4,19.2,6.73,Power Forward,6-8,246,70,1,12.4,1.5,3.9,0.376,1.2,2.6,0.44,0.3,1.2,0.241,0.4,0.5,0.737,0.9,1.9,2.8,0.5,0.3,0.3,0.3,1.4,3.6
https://www.sports-reference.com/cbb/players/lazar-hayward-1.html,https://www.basketball-reference.com/players/h/haywala01.html,Lazar Hayward,Forward,Marquette,6-6,225,2010,2166,,,138,118,26.4,4.8,10.7,0.452,3.6,7.3,0.497,1.2,3.4,0.357,2.6,3.3,0.789,2.2,4.4,6.6,0.9,1.1,0.3,1.7,2.7,13.5,7.79,Small Forward,6-6,225,72,0,8.2,1,2.8,0.347,0.7,1.7,0.395,0.3,1.1,0.269,0.6,0.8,0.767,0.3,0.9,1.3,0.5,0.2,0.1,0.4,0.9,2.9
https://www.sports-reference.com/cbb/players/troy-williams-2.html,https://www.basketball-reference.com/players/w/willitr02.html,Troy Williams,Forward,Indiana,6-7,206,2016,2173,,,99,94,25.1,4.2,8,0.522,3.8,6.8,0.557,0.4,1.2,0.325,2.6,3.6,0.705,1.7,4.2,5.9,1.6,1,0.6,2.2,2,11.3,6.91,Small Forward,6-7,218,72,17,16.3,2.3,5.2,0.449,1.7,3.2,0.543,0.6,2,0.299,0.7,1.1,0.649,0.7,2,2.7,0.7,0.8,0.3,0.8,1.8,6
https://www.sports-reference.com/cbb/players/keita-bates-diop-1.html,https://www.basketball-reference.com/players/b/bateske01.html,Keita Bates-Diop,Forward,Ohio State,6-7,190,2018,2126,,,109,70,24.8,4.3,9.1,0.472,3.2,5.9,0.537,1.1,3.2,0.352,1.9,2.5,0.776,1.1,4.6,5.7,1.1,0.6,1.2,1.2,1.4,11.7,7.69,Small Forward,6-8,229,74,3,16.9,2.2,5.1,0.426,1.5,3,0.511,0.6,2.1,0.303,1,1.4,0.699,0.6,2.3,2.8,0.6,0.5,0.5,0.4,1,5.9
https://www.sports-reference.com/cbb/players/caleb-swanigan-1.html,https://www.basketball-reference.com/players/s/swanica01.html,Caleb Swanigan,Forward,Purdue,6-9,260,2016,1864,,,69,69,29.2,5.1,10.2,0.501,4.2,7.9,0.537,0.9,2.3,0.376,3.3,4.4,0.76,2.2,8.2,10.4,2.4,0.4,0.5,3,2.5,14.4,8.12,Power Forward,6-9,260,75,4,8.7,0.9,2.1,0.438,0.9,1.9,0.476,0,0.2,0.118,0.4,0.6,0.614,0.8,2.1,2.9,0.7,0.2,0.1,1,1.7,2.3
https://www.sports-reference.com/cbb/players/grayson-allen-1.html,https://www.basketball-reference.com/players/a/allengr01.html,Grayson Allen,Guard,Duke,6-4,195,2018,2285,,,142,97,27.9,4.3,9.9,0.43,2.2,4.5,0.49,2,5.4,0.38,3.5,4.2,0.834,0.5,2.6,3.2,3,1,0.1,1.7,2.1,14.1,10.27,Shooting Guard,6-4,198,76,2,14.9,2.4,5.6,0.429,1.3,2.5,0.503,1.2,3.2,0.371,1.1,1.4,0.8,0.1,1.3,1.4,1,0.2,0.1,0.9,1.3,7.1
https://www.sports-reference.com/cbb/players/gary-trentjr-1.html,https://www.basketball-reference.com/players/t/trentga02.html,Gary Trent Jr.,Guard,Duke,6-6,209,2018,2218,,,37,37,33.9,4.8,11.5,0.415,2.2,5,0.43,2.6,6.5,0.402,2.3,2.6,0.876,0.8,3.4,4.2,1.4,1.2,0.1,1,1.7,14.5,9.71,Shooting Guard,6-5,209,76,9,19,2.8,6.5,0.432,1.3,2.7,0.47,1.5,3.8,0.405,0.5,0.7,0.769,0.3,1.1,1.5,0.9,0.6,0.2,0.3,1.2,7.6
https://www.sports-reference.com/cbb/players/brandon-davies-1.html,https://www.basketball-reference.com/players/d/daviebr01.html,Brandon Davies,Forward,BYU,6-9,235,2013,2038,,,135,98,24.1,4.5,8.6,0.522,4.5,8.5,0.525,0,0.1,,3.4,5.1,0.66,1.8,4.4,6.2,1.6,1,0.9,2.1,3,12.4,3.51,Power Forward,6-10,240,78,6,12.8,1.4,3.4,0.411,1.3,2.8,0.448,0.1,0.6,0.227,0.7,1.2,0.644,1,1.5,2.5,0.7,0.5,0.2,0.8,1.9,3.7
https://www.sports-reference.com/cbb/players/chasson-randle-1.html,https://www.basketball-reference.com/players/r/randlch01.html,Chasson Randle,Guard,Stanford,6-2,185,2015,2299,,,144,142,33.3,5.3,12.3,0.428,3.2,6.9,0.462,2.1,5.5,0.386,3.8,4.8,0.806,0.5,2.8,3.3,2.5,1.2,0.1,2.3,2.7,16.5,6.92,Point Guard,6-2,185,78,2,13.9,1.7,4.1,0.411,0.9,2,0.445,0.8,2.1,0.378,1.1,1.4,0.802,0.2,0.9,1.2,1.7,0.5,0.1,0.8,1.7,5.3
https://www.sports-reference.com/cbb/players/lonnie-walker-2.html,https://www.basketball-reference.com/players/w/walkelo01.html,Lonnie Walker,Guard,Miami (FL),6-4,192,2018,2274,,,32,18,27.8,4.1,9.9,0.415,2.4,4.9,0.487,1.8,5.1,0.346,1.5,2,0.738,0.4,2.2,2.6,1.9,0.9,0.5,1.2,1.6,11.5,6.96,Shooting Guard,6-5,204,78,12,14.2,2.2,5.2,0.417,1.6,3.7,0.422,0.6,1.5,0.404,0.7,0.9,0.732,0.3,1.7,2,1,0.5,0.2,0.6,1.1,5.6
https://www.sports-reference.com/cbb/players/dominique-jones-1.html,https://www.basketball-reference.com/players/j/jonesdo02.html,Dominique Jones,Guard,South Florida,6-4,205,2010,2114,,,95,94,36.5,6.2,14.1,0.442,4.5,8.9,0.512,1.7,5.2,0.323,4.8,6.5,0.737,1.5,3.9,5.4,3.5,1.5,0.4,2.6,2.6,18.9,7.32,Point Guard and Shooting Guard,6-4,215,80,4,9.3,1,2.8,0.366,1,2.6,0.393,0,0.3,0.095,1,1.3,0.729,0.4,1,1.4,1.8,0.4,0.1,1,0.8,3.1
https://www.sports-reference.com/cbb/players/dajuan-summers-1.html,https://www.basketball-reference.com/players/s/summeda01.html,DaJuan Summers,Forward,Georgetown,6-8,236,2009,2191,,,101,98,27.6,3.6,8.3,0.439,2.2,4.2,0.522,1.4,4.1,0.353,2.5,3.4,0.727,1.3,3.1,4.4,1.3,1,0.6,2.2,2.4,11.2,8.56,Power Forward and Small Forward,6-8,230,83,7,9.9,1.2,3.2,0.384,0.9,2.3,0.392,0.3,1,0.367,0.5,0.8,0.642,0.3,0.7,1,0.3,0.2,0.1,0.4,1.3,3.3
https://www.sports-reference.com/cbb/players/nolan-smith-1.html,https://www.basketball-reference.com/players/s/smithno01.html,Nolan Smith,Guard,Duke,6-2,185,2011,2148,,,143,97,26.9,4.7,10.4,0.448,3.5,7.3,0.482,1.2,3.2,0.368,2.9,3.6,0.8,0.8,2,2.8,2.8,1,0.1,2,1.9,13.4,8.97,Point Guard,6-2,185,84,4,9.9,1.3,3.5,0.371,1.1,2.6,0.407,0.2,0.9,0.26,0.5,0.7,0.714,0.3,0.7,1,1.2,0.3,0,0.8,1,3.3
https://www.sports-reference.com/cbb/players/ivan-rabb-1.html,https://www.basketball-reference.com/players/r/rabbiv01.html,Ivan Rabb,Forward,California,6-11,220,2017,1982,,,65,64,30.6,4.8,8.8,0.544,4.7,8.5,0.549,0.1,0.3,0.409,3.5,5.2,0.666,2.9,6.6,9.4,1.2,0.6,1.1,1.8,3.1,13.2,7.1,Power Forward,6-10,220,85,18,14.6,2.4,4.3,0.555,2.3,4.1,0.57,0,0.2,0.2,0.9,1.2,0.743,1.4,2.8,4.3,1,0.3,0.3,0.8,1.7,5.7
https://www.sports-reference.com/cbb/players/kenrich-williams-1.html,https://www.basketball-reference.com/players/w/willike04.html,Kenrich Williams,Forward,TCU,6-7,210,2018,2115,,,102,85,32.2,4.1,8.4,0.484,3.1,5.8,0.533,1,2.6,0.375,1.9,3,0.625,3,5.6,8.6,2.7,1.4,0.7,1.4,2.5,11,8.65,Power Forward and Small Forward,6-6,210,85,47,22.5,1.9,5,0.371,1,2,0.468,0.9,3,0.304,0.3,0.5,0.489,1.2,3.5,4.8,1.6,0.8,0.5,0.7,2.2,4.9
https://www.sports-reference.com/cbb/players/moritz-wagner-1.html,https://www.basketball-reference.com/players/w/wagnemo01.html,Moritz Wagner,Forward,Michigan,6-10,210,2017,1953,2018,2109,107,77,21,3.9,7.2,0.547,2.9,4.5,0.643,1,2.7,0.385,1.5,2.2,0.698,1.2,3.3,4.5,0.5,0.8,0.4,1.2,2.5,10.4,9.16,Center,6-11,245,88,10,14.6,2.5,5,0.494,1.9,3.2,0.604,0.5,1.8,0.299,1.4,1.7,0.818,0.8,2.6,3.5,0.9,0.4,0.4,1.2,2.4,6.8
https://www.sports-reference.com/cbb/players/allonzo-trier-1.html,https://www.basketball-reference.com/players/t/trieral01.html,Allonzo Trier,Guard,Arizona,6-4,190,2018,2235,,,78,67,31.5,5.1,10.6,0.479,3.2,5.7,0.566,1.8,4.9,0.378,4.7,5.7,0.827,0.4,3.3,3.7,2.4,0.5,0.2,2,1.8,16.8,7.23,Point Guard and Shooting Guard,6-4,200,88,4,19.9,3.2,7.1,0.454,2.4,5,0.483,0.8,2.1,0.384,2.4,3,0.801,0.4,2.1,2.6,1.7,0.4,0.2,1.6,1.7,9.7
https://www.sports-reference.com/cbb/players/isaiah-whitehead-1.html,https://www.basketball-reference.com/players/w/whiteis01.html,Isaiah Whitehead,Guard,Seton Hall,6-4,210,2016,2036,,,56,52,30.5,5.1,13.6,0.375,3,7.8,0.387,2.1,5.8,0.359,3.5,4.6,0.757,0.7,3,3.7,4.5,1.3,1.1,3.4,2.3,15.8,7.92,Point Guard,6-4,213,89,26,20.5,2.7,6.7,0.411,2.2,4.8,0.452,0.6,1.9,0.305,1.2,1.5,0.788,0.4,2,2.4,2.4,0.6,0.4,1.9,2.2,7.2
,https://www.basketball-reference.com/players/s/simonan01.html,Anfernee Simons,,,,,2018,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shooting Guard,6-3,181,90,5,17.7,2.7,6.7,0.404,1.7,3.8,0.456,0.9,2.8,0.333,0.9,1.2,0.787,0.3,1.5,1.8,1.2,0.3,0.1,0.8,1.6,7.3
https://www.sports-reference.com/cbb/players/marquis-teague-1.html,https://www.basketball-reference.com/players/t/teaguma01.html,Marquis Teague,Guard,Kentucky,6-2,189,2012,2234,,,40,40,32.6,3.6,8.8,0.412,3,6.8,0.438,0.7,2,0.325,2.1,3,0.714,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10,7.93,Point Guard and Shooting Guard,6-2,189,91,3,10,0.9,2.7,0.343,0.8,2.2,0.369,0.1,0.5,0.222,0.4,0.6,0.661,0.1,0.9,1,1.5,0.3,0.1,0.8,1.1,2.4
https://www.sports-reference.com/cbb/players/bernard-james--1.html,https://www.basketball-reference.com/players/j/jamesbe01.html,Bernard James,Forward,Florida State,6-10,240,2012,2000,,,69,57,24.6,4,6.3,0.627,4,6.3,0.627,0,0,,1.8,3.4,0.528,2.6,4.4,7,0.3,0.8,2.4,1.8,1.8,9.7,7.04,Center,6-10,240,92,13,8.3,0.8,1.7,0.497,0.8,1.6,0.507,0,0,0,0.6,0.8,0.68,0.9,1.4,2.3,0.1,0.2,0.7,0.4,1.1,2.2
https://www.sports-reference.com/cbb/players/donte-divincenzo-1.html,https://www.basketball-reference.com/players/d/divindo01.html,Donte DiVincenzo,Guard,Villanova,6-5,200,2018,2266,,,85,12,25.4,3.6,7.6,0.469,2,3.6,0.573,1.5,4,0.378,1.6,2.2,,1.1,2.9,4,2.4,0.9,0.2,1.6,1.8,10.2,9.74,Shooting Guard,6-4,203,93,24,20.8,3,6.8,0.445,1.9,3.3,0.582,1.1,3.5,0.318,0.8,1.1,0.735,0.9,3.2,4.1,2,1.1,0.3,1.2,1.6,8
https://www.sports-reference.com/cbb/players/james-young-1.html,https://www.basketball-reference.com/players/y/youngja01.html,James Young,Guard,Kentucky,6-6,215,2014,2174,,,40,39,32.4,4.6,11.3,0.407,2.5,5.4,0.47,2.1,5.9,0.349,3.1,4.4,0.706,1,3.3,4.3,1.7,0.8,0.2,1.9,2.1,14.3,9.9,Shooting Guard,6-6,215,95,0,8.5,0.8,2.2,0.367,0.4,0.8,0.534,0.4,1.4,0.277,0.3,0.5,0.563,0.2,0.8,1,0.3,0.3,0.1,0.2,0.6,2.3
https://www.sports-reference.com/cbb/players/omari-spellman-1.html,https://www.basketball-reference.com/players/s/spellom01.html,Omari Spellman,Forward,Villanova,6-9,260,2018,2001,,,40,39,28.1,4,8.4,0.476,2.4,4.7,0.511,1.6,3.8,0.433,1.2,1.8,0.7,2.3,5.8,8,0.8,0.7,1.5,1,2.3,10.9,10.24,Power Forward,6-8,245,95,14,17.8,2.4,5.7,0.417,1.5,3.2,0.458,0.9,2.5,0.366,1.1,1.4,0.766,1.6,2.8,4.3,1,0.6,0.5,0.9,1.4,6.8
https://www.sports-reference.com/cbb/players/ron-baker-1.html,https://www.basketball-reference.com/players/b/bakerro01.html,Ron Baker,Guard,Wichita State,6-4,220,2016,2170,,,124,121,30.6,4.2,9.7,0.433,2.3,4.4,0.509,2,5.3,0.369,2.8,3.5,0.801,0.8,3.4,4.2,2.8,1.3,0.6,1.4,1.7,13.2,3.94,Shooting Guard,6-4,220,96,14,14.5,1.1,3.1,0.358,0.7,1.7,0.433,0.4,1.4,0.265,0.6,0.8,0.707,0.2,1.3,1.4,1.8,0.7,0.2,0.8,1.3,3.1
https://www.sports-reference.com/cbb/players/hamidou-diallo-1.html,https://www.basketball-reference.com/players/d/diallha01.html,Hamidou Diallo,Guard,Kentucky,6-5,190,2017,2318,2018,2258,37,37,24.8,3.6,8.5,0.428,2.9,6.4,0.458,0.7,2.1,0.338,2.1,3.4,0.616,0.9,2.8,3.6,1.2,0.8,0.4,1.4,2.6,10,10.73,Small Forward and Shooting Guard,6-5,202,97,6,14.7,2.1,4.8,0.449,1.9,3.9,0.492,0.2,0.8,0.247,0.8,1.3,0.607,0.8,1.9,2.7,0.5,0.6,0.2,0.8,1.8,5.2
https://www.sports-reference.com/cbb/players/jevon-carter-1.html,https://www.basketball-reference.com/players/c/carteje01.html,Jevon Carter,Guard,West Virginia,6-2,185,2018,2171,,,144,112,29.9,4.1,10,0.407,2.4,5.3,0.453,1.7,4.7,0.355,2.4,3,0.798,0.9,2.8,3.7,3.9,2.3,0.2,1.8,2.5,12.2,9.53,Point Guard,6-1,200,97,5,15.7,1.6,4.4,0.367,0.6,1.9,0.339,1,2.6,0.387,0.5,0.6,0.831,0.5,1.4,1.9,1.6,0.8,0.3,0.7,1.5,4.7
https://www.sports-reference.com/cbb/players/robbie-hummel-1.html,https://www.basketball-reference.com/players/h/hummero01.html,Robbie Hummel,Forward,Purdue,6-8,215,2012,2005,,,127,120,30.2,4.6,10.4,0.443,2.9,6,0.483,1.7,4.4,0.389,3.1,3.7,0.841,1.9,4.9,6.8,2.1,1,0.9,1.1,2.4,14,7.48,Small Forward,6-8,215,98,9,14.3,1.5,3.6,0.418,1,2.1,0.469,0.5,1.4,0.343,0.4,0.5,0.867,0.7,2,2.7,0.5,0.3,0.1,0.3,1.5,3.9
https://www.sports-reference.com/cbb/players/sviatoslav-mykhailiuk-1.html,https://www.basketball-reference.com/players/m/mykhasv01.html,Sviatoslav Mykhailiuk,Guard,Kansas,6-8,195,2017,1953,2018,2153,136,70,22.6,3.1,7.3,0.428,1.4,3,0.455,1.7,4.3,0.409,0.7,1,0.746,0.7,1.8,2.5,1.5,0.7,0.2,1.1,1.7,8.7,11.86,Small Forward,6-7,205,98,27,17.4,2.2,5.6,0.389,0.7,1.7,0.398,1.5,3.8,0.385,0.7,0.9,0.767,0.3,1.2,1.4,1.5,0.6,0.1,0.8,1.1,6.5
https://www.sports-reference.com/cbb/players/frank-mason-1.html,https://www.basketball-reference.com/players/m/masonfr01.html,Frank Mason,Guard,Kansas,5-11,185,2017,2145,,,145,113,30,4.2,9.2,0.454,2.9,6.2,0.471,1.3,3,0.42,3.3,4.4,0.761,0.5,2.9,3.4,4,1.1,0.1,1.9,2,13,11.74,Point Guard,5-11,190,99,2,15.5,2.4,6.1,0.397,1.9,4.3,0.436,0.5,1.7,0.298,1.4,1.9,0.757,0.4,1.5,1.9,2.6,0.6,0.2,1.1,1.2,6.8
https://www.sports-reference.com/cbb/players/doron-lamb-1.html,https://www.basketball-reference.com/players/l/lambdo01.html,Doron Lamb,Guard,Kentucky,6-4,210,2012,2113,,,78,49,29.8,4.3,8.9,0.485,2.5,5,0.492,1.8,3.9,0.475,2.6,3.2,0.811,0.4,1.9,2.3,1.6,0.5,0.1,1.2,2,13.1,8.42,Shooting Guard,6-4,210,100,0,12.7,1.2,3.2,0.381,0.7,2,0.372,0.5,1.3,0.394,0.5,0.7,0.7,0.2,0.8,1,0.8,0.2,0,0.5,1.1,3.5
https://www.sports-reference.com/cbb/players/orlando-johnson-1.html,https://www.basketball-reference.com/players/j/johnsor01.html,Orlando Johnson,Guard,Loyola Marymount and UCSB,6-5,205,2012,2169,,,124,122,31.3,6,13,0.457,4.2,8.4,0.493,1.8,4.6,0.391,4.1,5.7,0.72,1.8,3.8,5.6,2.6,0.9,0.5,2.6,2.2,17.8,-0.6,Shooting Guard,6-5,220,103,1,10.8,1.1,3.2,0.358,0.7,1.7,0.398,0.5,1.5,0.311,0.5,0.6,0.727,0.3,1.4,1.7,0.7,0.2,0.1,0.5,0.8,3.2
https://www.sports-reference.com/cbb/players/lorenzo-brown-1.html,https://www.basketball-reference.com/players/b/brownlo01.html,Lorenzo Brown,Guard,NC State,6-5,186,2013,2026,,,101,95,32.6,4.1,9.5,0.429,3.4,7.4,0.464,0.6,2.1,0.305,2.8,3.8,0.741,0.7,3.5,4.2,5.8,1.7,0.5,3,1.9,11.6,6.92,Point Guard,6-5,189,103,7,11.5,1.2,3.3,0.364,1,2.3,0.453,0.2,1,0.17,0.3,0.4,0.707,0.3,1.2,1.5,1.8,0.6,0.1,0.7,1,2.8
,https://www.basketball-reference.com/players/t/tylerje01.html,Jeremy Tyler,,,,,2011,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,6-10,260,104,23,9.9,1.5,3.4,0.45,1.5,3.3,0.451,0,0,0,0.6,1,0.557,0.9,1.6,2.6,0.2,0.2,0.4,0.7,1.6,3.6
https://www.sports-reference.com/cbb/players/damian-jones-1.html,https://www.basketball-reference.com/players/j/jonesda03.html,Damian Jones,Center,Vanderbilt,6-10,248,2016,2170,,,99,95,27.1,5.1,9.1,0.566,5.1,9,0.57,0,0.1,,3,5.3,0.565,2.1,4.3,6.4,0.7,0.4,1.7,2,3,13.3,7.13,Center,6-11,245,104,49,14.1,1.9,2.8,0.666,1.8,2.7,0.68,0,0.1,0.222,0.9,1.3,0.676,1.1,1.9,3.1,0.6,0.4,0.7,0.5,2.3,4.6
https://www.sports-reference.com/cbb/players/harry-giles-1.html,https://www.basketball-reference.com/players/g/gilesha01.html,Harry Giles,Forward,Duke,6-10,240,2017,2114,,,26,6,11.5,1.7,3,0.577,1.7,3,0.577,0,0,,0.5,0.9,0.5,1.6,2.3,3.8,0.3,0.3,0.7,0.7,2.2,3.9,10.91,Power Forward,6-11,240,104,17,14.3,3,5.8,0.524,3,5.7,0.531,0,0.1,0,0.9,1.3,0.686,1,2.9,3.9,1.4,0.5,0.4,1.1,2.6,7
